,neuron_1,neuron_2,value,neuron_combination,p,p_adj,session_name,block,n1_cluster,n2_cluster,comb,group
2374,1358,1399,0.1447517118980508,1358_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2375,1361,1399,0.2431334495139836,1361_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2376,1362,1399,0.1252227047633905,1362_1399,0.002,0.003897637795275591,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2377,1363,1399,0.21593673952070533,1363_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2378,1364,1399,-0.09807287898637752,1364_1399,0.032,0.052537313432835825,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2379,1366,1399,0.24348956999705038,1366_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2380,1367,1399,0.0029322708977134308,1367_1399,1.878,1.8991011235955055,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2381,1368,1399,0.20823777766771906,1368_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2382,1369,1399,0.39286410506637137,1369_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2383,1370,1399,0.08513302682399693,1370_1399,0.052,0.08249999999999999,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2384,1371,1399,-0.060630378715561435,1371_1399,0.236,0.3240499306518724,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2385,1372,1399,0.07773233672420092,1372_1399,0.114,0.1669526627218935,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2386,1373,1399,0.21932593390420888,1373_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2387,1378,1399,-0.16001057474594144,1378_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2388,1379,1399,0.3560323075609526,1379_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2389,1380,1399,0.3235957756362518,1380_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2390,1383,1399,0.08908836314909702,1383_1399,0.04,0.06491803278688525,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2391,1384,1399,-0.19364354205197568,1384_1399,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2392,1385,1399,-0.031029805692906674,1385_1399,0.976,1.1106206896551725,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2393,1386,1399,0.46465612314665555,1386_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2394,1387,1399,0.39874927072937155,1387_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2395,1389,1399,0.3839878227862862,1389_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2396,1391,1399,-0.05713134931207742,1391_1399,0.324,0.42541114058355434,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2397,1392,1399,-0.07674434111639804,1392_1399,0.14,0.2017467248908297,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2398,1394,1399,0.01999110026750027,1394_1399,1.272,1.3823051591657518,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2399,1395,1399,0.1374405966455231,1395_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2400,1396,1399,-0.36491782280172574,1396_1399,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2401,1397,1399,-0.2687173169635202,1397_1399,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2402,1398,1399,0.2777098923246635,1398_1399,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2403,1350,1401,0.34627726491637334,1350_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2404,1353,1401,0.028008236169058637,1353_1401,0.994,1.1285091743119264,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2405,1354,1401,0.18961889949867597,1354_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2406,1355,1401,-0.3838748012557736,1355_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2407,1356,1401,-0.28588759421354315,1356_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2408,1357,1401,0.4494902267116057,1357_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2409,1358,1401,0.21150757844175994,1358_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2410,1361,1401,0.24249584054855233,1361_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2411,1362,1401,0.2415149024847747,1362_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2412,1363,1401,0.23601396339407446,1363_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2413,1364,1401,-0.15830501641919345,1364_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2414,1366,1401,0.4825492443194917,1366_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2415,1367,1401,0.025429088277944056,1367_1401,1.052,1.1848464163822527,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2416,1368,1401,0.29671974423036995,1368_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2417,1369,1401,0.5091312561652813,1369_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2418,1370,1401,0.21739646692296735,1370_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2419,1371,1401,-0.11604073776419448,1371_1401,0.036,0.05890909090909091,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2420,1372,1401,0.13470796719151718,1372_1401,0.002,0.003897637795275591,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2421,1373,1401,0.3108789074759883,1373_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2422,1378,1401,-0.30451277661964066,1378_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2423,1379,1401,0.6216981725127964,1379_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2424,1380,1401,0.41734924856157307,1380_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2425,1383,1401,0.044020227084914744,1383_1401,0.514,0.6384692597239648,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2426,1384,1401,-0.3277194884456429,1384_1401,0.0,0.0,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2427,1385,1401,-0.14038571214005383,1385_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2428,1386,1401,0.685620453510633,1386_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2429,1387,1401,0.7645678989713989,1387_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2430,1389,1401,0.5260788771520186,1389_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2431,1391,1401,-0.24691394829589566,1391_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2432,1392,1401,-0.3428856219260646,1392_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2433,1394,1401,-0.08875642525429744,1394_1401,0.038,0.061875,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2434,1395,1401,0.22516106853354648,1395_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2435,1396,1401,-0.6461999832968462,1396_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2436,1397,1401,-0.3995764019034091,1397_1401,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2437,1398,1401,0.34271242292325627,1398_1401,0.0,0.0,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2438,1399,1401,0.4595888242143566,1399_1401,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2439,1350,1403,0.0881190651718196,1350_1403,0.05,0.07958199356913184,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2440,1353,1403,-0.047581525517411564,1353_1403,0.496,0.62,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2441,1354,1403,0.15726751243167508,1354_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2442,1355,1403,-0.14051451817268026,1355_1403,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2443,1356,1403,-0.09547888172770862,1356_1403,0.032,0.052537313432835825,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2444,1357,1403,0.20180613838736675,1357_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2445,1358,1403,0.04631442461057007,1358_1403,0.502,0.625919395465995,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2446,1361,1403,0.04906343282611032,1361_1403,0.438,0.5552112676056339,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2447,1362,1403,0.16891924208038753,1362_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2448,1363,1403,-0.02914813659394198,1363_1403,0.938,1.0747916666666666,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2449,1364,1403,-0.07543149517280806,1364_1403,0.086,0.1311864406779661,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2450,1366,1403,0.04301648414287812,1366_1403,0.658,0.7953846153846154,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2451,1367,1403,0.03764482487359395,1367_1403,0.67,0.8069343065693431,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2452,1368,1403,0.1315461338305153,1368_1403,0.008,0.014400000000000001,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2453,1369,1403,0.09545176181341515,1369_1403,0.044,0.07094462540716612,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2454,1370,1403,0.1829259824330467,1370_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2455,1371,1403,0.011785813104170097,1371_1403,1.572,1.634747899159664,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2456,1372,1403,0.09032684190516928,1372_1403,0.046,0.0735702746365105,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2457,1373,1403,0.24565542299779464,1373_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2458,1378,1403,-0.09644178197505265,1378_1403,0.016,0.027595818815331012,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2459,1379,1403,0.1850495333030865,1379_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2460,1380,1403,0.06765613180626999,1380_1403,0.206,0.28483240223463685,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2461,1383,1403,0.00023976831124236073,1383_1403,2.0,2.0,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2462,1384,1403,0.013304269760356062,1384_1403,1.498,1.5726617179215272,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2463,1385,1403,0.05839237345249091,1385_1403,0.302,0.40077747989276136,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2464,1386,1403,0.2763147933663998,1386_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2465,1387,1403,0.24923638278317564,1387_1403,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2466,1389,1403,0.05029834391364286,1389_1403,0.404,0.5180829015544042,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2467,1391,1403,0.051627801226466985,1391_1403,0.418,0.5346511627906977,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2468,1392,1403,-0.03506734382325805,1392_1403,0.74,0.8815884476534296,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2469,1394,1403,-0.11570354993801621,1394_1403,0.016,0.027595818815331012,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2470,1395,1403,0.11818998698683209,1395_1403,0.008,0.014400000000000001,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2471,1396,1403,-0.1270348472845815,1396_1403,0.006,0.01095940959409594,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2472,1397,1403,0.0037241924542934413,1397_1403,1.874,1.8969938650306748,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2473,1398,1403,0.08385744305723881,1398_1403,0.048,0.07664516129032257,hamilton_07,baseline,fast_firing,slow_regular,slow_regular-fast_firing,sal
2474,1399,1403,0.12894778754591008,1399_1403,0.002,0.003897637795275591,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2475,1401,1403,0.22373956244800414,1401_1403,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2476,1350,1405,0.0662525104126572,1350_1405,0.234,0.32219749652294855,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2477,1353,1405,-0.04974331744404148,1353_1405,0.468,0.5909693877551021,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2478,1354,1405,0.15596268906621738,1354_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2479,1355,1405,-0.2997423024034988,1355_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2480,1356,1405,-0.40481858828569284,1356_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2481,1357,1405,0.2793943138164235,1357_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2482,1358,1405,0.03215462219353072,1358_1405,0.832,0.9713207547169811,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2483,1361,1405,-0.1637530512462866,1361_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2484,1362,1405,0.1900013519706345,1362_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2485,1363,1405,-0.21590876507506654,1363_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2486,1364,1405,0.036373206296616264,1364_1405,0.768,0.9083870967741936,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2487,1366,1405,-0.0666634537503235,1366_1405,0.178,0.25174285714285716,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2488,1367,1405,-0.010610827077936027,1367_1405,1.576,1.6371878279118572,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2489,1368,1405,0.10123212174940774,1368_1405,0.042,0.06794117647058824,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2490,1369,1405,-0.25966064511886155,1369_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2491,1370,1405,0.05995772277373835,1370_1405,0.254,0.3463636363636363,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2492,1371,1405,0.1452416987308102,1371_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2493,1372,1405,0.06791864398055107,1372_1405,0.212,0.2927196652719665,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2494,1373,1405,0.3150979068682858,1373_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2495,1378,1405,0.007950322387760911,1378_1405,1.646,1.6974375,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2496,1379,1405,0.07675866214921434,1379_1405,0.096,0.14356495468277947,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2497,1380,1405,-0.026407491826429524,1380_1405,1.06,1.1911464245175936,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2498,1383,1405,0.1774173776318961,1383_1405,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2499,1384,1405,0.3112019767263439,1384_1405,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2500,1385,1405,0.3480785516695574,1385_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2501,1386,1405,0.05450605998808735,1386_1405,0.332,0.4347619047619048,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2502,1387,1405,0.1547978203186974,1387_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2503,1389,1405,-0.37136120334667927,1389_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2504,1391,1405,0.22311185960619798,1391_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2505,1392,1405,-0.06746445845555553,1392_1405,0.186,0.26082152974504247,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2506,1394,1405,0.08031993474749755,1394_1405,0.13,0.18870967741935485,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2507,1395,1405,0.1726529000644769,1395_1405,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2508,1396,1405,-0.08536288601671407,1396_1405,0.106,0.1568609865470852,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2509,1397,1405,0.3744911187449332,1397_1405,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2510,1398,1405,-0.04898389349032933,1398_1405,0.486,0.6090379746835443,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2511,1399,1405,-0.007045872917770881,1399_1405,1.71,1.7434603501544799,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2512,1401,1405,0.022144427504435453,1401_1405,1.15,1.2692307692307692,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2513,1403,1405,0.06265172741573535,1403_1405,0.25,0.3413793103448276,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2514,1350,1406,0.31825978192249404,1350_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2515,1353,1406,0.07052766131385678,1353_1406,0.168,0.23930935251798563,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2516,1354,1406,0.13063121863027977,1354_1406,0.002,0.003897637795275591,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2517,1355,1406,-0.20445620756254468,1355_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2518,1356,1406,-0.14241412380995971,1356_1406,0.004,0.007557251908396947,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2519,1357,1406,0.35335169706361585,1357_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2520,1358,1406,0.16222909927150636,1358_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2521,1361,1406,0.28426616748411176,1361_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2522,1362,1406,0.19797925354929694,1362_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2523,1363,1406,0.24451508133997882,1363_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2524,1364,1406,-0.12636725585325329,1364_1406,0.004,0.007557251908396947,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2525,1366,1406,0.406279700720225,1366_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2526,1367,1406,0.06436908576904997,1367_1406,0.256,0.3486107290233838,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2527,1368,1406,0.30652191375224175,1368_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2528,1369,1406,0.4774930516420298,1369_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2529,1370,1406,0.18191826774251763,1370_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2530,1371,1406,0.006311989633370326,1371_1406,1.772,1.7992615384615385,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2531,1372,1406,0.062120785409985474,1372_1406,0.292,0.38854838709677414,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2532,1373,1406,0.2155617017334805,1373_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2533,1378,1406,-0.20557714564440277,1378_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2534,1379,1406,0.5746238954677999,1379_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2535,1380,1406,0.4078042773022689,1380_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2536,1383,1406,0.12582474327000776,1383_1406,0.004,0.007557251908396947,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2537,1384,1406,-0.3367267631800743,1384_1406,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2538,1385,1406,-0.08376317539630497,1385_1406,0.064,0.10089171974522293,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2539,1386,1406,0.5952726622098988,1386_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2540,1387,1406,0.5928419796745605,1387_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2541,1389,1406,0.5467644477398551,1389_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2542,1391,1406,-0.24635802293965842,1391_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2543,1392,1406,-0.17781573029275796,1392_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2544,1394,1406,-0.09520685909590527,1394_1406,0.03,0.04966555183946488,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2545,1395,1406,0.112329017523784,1395_1406,0.01,0.01767857142857143,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2546,1396,1406,-0.586385065484451,1396_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2547,1397,1406,-0.3904783685059709,1397_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2548,1398,1406,0.26103303766402963,1398_1406,0.0,0.0,hamilton_07,baseline,fast_firing,slow_irregular,slow_irregular-fast_firing,sal
2549,1399,1406,0.5309311195237537,1399_1406,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2550,1401,1406,0.7080258083074424,1401_1406,0.0,0.0,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2551,1403,1406,0.1512607590242577,1403_1406,0.002,0.003897637795275591,hamilton_07,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,sal
2552,1405,1406,0.030885162998782256,1405_1406,0.944,1.0804161849710983,hamilton_07,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,sal
2553,1350,1407,-0.05066992147344605,1350_1407,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2554,1353,1407,0.030819289049046864,1353_1407,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2555,1354,1407,-0.028861977442997965,1354_1407,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2556,1355,1407,0.012217131657641388,1355_1407,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2557,1356,1407,-0.022385227482888147,1356_1407,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
2558,1357,1407,-0.011084361189798565,1357_1407,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2559,1358,1407,-0.02116599500978927,1358_1407,0.0,0.0,hamilton_07,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,sal
2560,1361,1407,-0.011337389291751975,1361_1407,0.0,0.0,hamilton_07,baseline,slow_regular,slow_regular,slow_regular-slow_regular,sal
